locusId	accession	GI	scaffoldId	start	stop	strand	sysName	name	desc	COG	COGFun	COGDesc	TIGRFam	TIGRRoles	GO	EC	ECDesc
532735	NP_987662.1	45358105	550	546521	547150	+	MMP0542	MMP0542	Hypothetical protein (NCBI)	COG1340	S	Uncharacterized archaeal coiled-coil protein					
532736	NP_987663.1	45358106	550	547184	547699	+	MMP0543	MMP0543	conserved hypothetical protein (NCBI)	COG3161	H	4-hydroxybenzoate synthetase (chorismate lyase)					
532737	NP_987664.1	45358107	550	547714	548724	+	MMP0544	MMP0544	MoaA/nifB/pqqE family (NCBI)	COG1180	O	Pyruvate-formate lyase-activating enzyme			GO:0008152,GO:0043365,GO:0051536	1.97.1.4	[Formate-C-acetyltransferase]-activating enzyme.
532738	NP_987665.1	45358108	550	548751	550601	+	MMP0545	MMP0545	Molybdenum cofactor biosynthesis protein:MoeA N-terminal region, domain I and II:MoeA C-terminal, domain IV (NCBI)	COG303	H	Molybdopterin biosynthesis enzyme	TIGR00177 molybdenum cofactor synthesis domain		GO:0006777		
532739	NP_987666.1	45358109	550	550818	551429	+	MMP0546	MMP0546	Protein of unknown function DUF51 (NCBI)	COG2078	S	Uncharacterized conserved protein	TIGR00296 uncharacterized protein, PH0010 family	Unknown function:General			
532740	NP_987667.1	45358110	550	551491	552786	+	MMP0547	MMP0547	RecJ related protein (NCBI)	COG608	L	Single-stranded DNA-specific exonuclease			GO:0003676,GO:0016787,GO:0030145		
532741	NP_987668.1	45358111	550	552862	553434	+	MMP0548	hisB	Imidazoleglycerol-phosphate dehydratase (NCBI)	COG131	E	Imidazoleglycerol-phosphate dehydratase			GO:0000105,GO:0004424	4.2.1.19	Imidazoleglycerol-phosphate dehydratase.
532742	NP_987669.1	45358112	550	553444	553992	+	MMP0549	MMP0549	conserved hypothetical protein (NCBI)	COG5418	S	Predicted secreted protein					
532743	NP_987670.1	45358113	550	554163	554957	+	MMP0550	MMP0550	similar to ABC-type amino acid transport system, periplasmic component (NCBI)	COG834	ET	ABC-type amino acid transport/signal transduction systems, periplasmic component/domain			GO:0006810,GO:0030288,GO:0005215		
532744	NP_987671.1	45358114	550	554992	555651	+	MMP0551	MMP0551	Binding-protein-dependent transport systems inner membrane component (NCBI)	COG765	E	ABC-type amino acid transport system, permease component	TIGR01726 amino ABC transporter, permease protein, 3-TM region, His/Glu/Gln/Arg/opine family	Transport and binding proteins:Amino acids, peptides and amines	GO:0006810,GO:0009276,GO:0016021,GO:0005215		
532745	NP_987672.1	45358115	550	555729	556619	+	MMP0552	MMP0552	conserved hypothetical protein (NCBI)	COG2962	R	Predicted permeases			GO:0016020		
532746	NP_987673.1	45358116	550	557555	556641	-	MMP0553	argF	Ornithine carbamoyltransferase (NCBI)	COG78	E	Ornithine carbamoyltransferase	TIGR00658 ornithine carbamoyltransferase [argF]	Amino acid biosynthesis:Glutamate family	GO:0006520,GO:0009348,GO:0004585,GO:0016597	2.1.3.3	Ornithine carbamoyltransferase.
532747	NP_987674.1	45358117	550	557679	558281	+	MMP0554	MMP0554	SAM (and some other nucleotide) binding motif (NCBI)	COG2813	J	16S RNA G1207 methylase RsmC			GO:0008168		
532748	NP_987675.1	45358118	550	558325	559017	+	MMP0555	flaK	Preflagellin peptidase (NCBI)						GO:0016020,GO:0004190		
532749	NP_987676.1	45358119	550	559856	559014	-	MMP0556	MMP0556	conserved hypothetical protein (NCBI)	COG1831	R	Predicted metal-dependent hydrolase (urease superfamily)					
532750	NP_987677.1	45358120	550	560271	559858	-	MMP0557	MMP0557	conserved hypothetical archaeal protein (NCBI)	COG1255	S	Uncharacterized protein conserved in archaea					
532751	NP_987678.1	45358121	550	560577	560281	-	MMP0558	MMP0558	hypothetical protein (NCBI)								
532752	NP_987679.1	45358122	550	560693	561211	+	MMP0559	MMP0559	Family of unknown function ThiJ/PfpI (NCBI)	COG693	R	Putative intracellular protease/amidase			GO:0016798		
532753	NP_987680.1	45358123	550	561273	562034	+	MMP0560	MMP0560	SAM (and some other nucleotide) binding motif:Family of unknown function Met10 (NCBI)	COG2520	R	Predicted methyltransferase					
532754	NP_987681.1	45358124	550	562482	562048	-	MMP0561	cmd	Carboxymuconolactone decarboxylase:Alkylhydroperoxidase AhpD core domain (NCBI)	COG599	S	Uncharacterized homolog of gamma-carboxymuconolactone decarboxylase subunit	TIGR00778 alkylhydroperoxidase AhpD family core domain	Unknown function:General			
532755	NP_987682.1	45358125	550	563107	562817	-	MMP0562	MMP0562	hypothetical protein (NCBI)								
532756	NP_987683.1	45358126	550	563740	563258	-	MMP0563	MMP0563	conserved hypothetical archaeal protein (NCBI)	COG4090	S	Uncharacterized protein conserved in archaea					
532757	NP_987684.1	45358127	550	564712	563804	-	MMP0564	MMP0564	conserved hypothetical archaeal protein (NCBI)	COG1821	R	Predicted ATP-utilizing enzyme (ATP-grasp superfamily)			GO:0003824,GO:0005524		
532758	NP_987685.1	45358128	550	565667	564732	-	MMP0565	MMP0565	conserved hypothetical archaeal protein (NCBI)	COG1365	R	Predicted ATPase (PP-loop superfamily)					
532759	NP_987686.1	45358129	550	567346	565697	-	MMP0566	MMP0566	Acyl-CoA synthetases (AMP-forming)/AMP-acid ligases II related protein (NCBI)	COG318	IQ	Acyl-CoA synthetases (AMP-forming)/AMP-acid ligases II			GO:0008152,GO:0005783,GO:0003824		
532760	NP_987687.1	45358130	550	567774	567367	-	MMP0567	MMP0567		COG824	R	Predicted thioesterase					
532761	NP_987688.1	45358131	550	568318	567797	-	MMP0568	MMP0568	transcriptional regulator related protein (NCBI)						GO:0006355,GO:0043565		
532762	NP_987689.1	45358132	550	570113	568527	-	MMP0569	MMP0569	conserved hypothetical protein (NCBI)				TIGR01564 S-layer protein	Cell envelope:Surface structures	GO:0005618		
532763	NP_987690.1	45358133	550	570732	570187	-	MMP0570	MMP0570	conserved hypothetical protein (NCBI)	COG3542	S	Uncharacterized conserved protein					
532764	NP_987691.1	45358134	550	571589	570696	-	MMP0571	moaA	MoaA/nifB/pqqE family (NCBI)	COG2896	H	Molybdenum cofactor biosynthesis enzyme	TIGR02668 probable molybdenum cofactor biosynthesis protein A [moaA]	Biosynthesis of cofactors, prosthetic groups, and carriers:Molybdopterin	GO:0006777,GO:0019008,GO:0003824,GO:0051539,GO:0046872		
532765	NP_987692.1	45358135	550	572407	571721	-	MMP0572	slyD	Peptidylprolyl isomerase, FKBP-type (NCBI)	COG1047	O	FKBP-type peptidyl-prolyl cis-trans isomerases 2			GO:0006457,GO:0003755,GO:0042027,GO:0004600,GO:0030051	5.2.1.8	Peptidylprolyl isomerase.
532766	NP_987693.1	45358136	550	572518	573162	+	MMP0573	mobA	putative molybdopterin-guanine dinucleotide biosynthesis protein A (NCBI)	COG746	H	Molybdopterin-guanine dinucleotide biosynthesis protein A			GO:0006777,GO:0003824		
532767	NP_987694.1	45358137	550	573687	573568	-	MMP0574	MMP0574	hypothetical protein (NCBI)								
532768	NP_987695.1	45358138	550	573943	573704	-	MMP0575	MMP0575	Asp-tRNAAsn/Glu-tRNAGln amidotransferase subunit C (NCBI)				TIGR01827 putative Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase, subunit C		GO:0050566,GO:0050567	6.3.5.6,6.3.5.7	Asparaginyl-tRNA synthase (glutamine-hydrolyzing).,Glutaminyl-tRNA synthase (glutamine-hydrolyzing).
532769	NP_987696.1	45358139	550	574830	573961	-	MMP0576	dapA	Dihydrodipicolinate synthase (NCBI)	COG329	EM	Dihydrodipicolinate synthase/N-acetylneuraminate lyase	TIGR00674 dihydrodipicolinate synthase [dapA]	Amino acid biosynthesis:Aspartate family	GO:0019877,GO:0008840	4.2.1.52	Dihydrodipicolinate synthase.
532770	NP_987697.1	45358140	550	575031	574840	-	MMP0577	MMP0577	30S ribosomal protein S17E (NCBI)	COG1383	J	Ribosomal protein S17E			GO:0006412,GO:0005840,GO:0003735		
532771	NP_987698.1	45358141	550	575401	575111	-	MMP0578	aroQ	Chorismate mutase (NCBI)	COG1605	E	Chorismate mutase			GO:0009073,GO:0004106	5.4.99.5	Chorismate mutase.
532772	NP_987699.1	45358142	550	576217	575501	-	MMP0579	MMP0579	conserved hypothetical archaeal protein (NCBI)	COG1634	R	Uncharacterized Rossmann fold enzyme			GO:0009229,GO:0004788,GO:0005524		
532773	NP_987700.1	45358143	550	577033	576227	-	MMP0580	act	Radical-activating enzyme (NCBI)	COG1180	O	Pyruvate-formate lyase-activating enzyme	TIGR02495 anaerobic ribonucleoside-triphosphate reductase activating protein	Protein fate:Protein modification and repair	GO:0008152,GO:0043365,GO:0051536	1.97.1.4	[Formate-C-acetyltransferase]-activating enzyme.
532774	NP_987701.1	45358144	550	577032	577814	+	MMP0581	MMP0581	conserved hypothetical protein (NCBI)	COG1237	R	Metal-dependent hydrolases of the beta-lactamase superfamily II			GO:0016787		
532775	NP_987702.1	45358145	550	577959	578675	+	MMP0582	MMP0582	AzlC related protein (NCBI)	COG1296	E	Predicted branched-chain amino acid permease (azaleucine resistance)					
532776	NP_987703.1	45358146	550	578668	578976	+	MMP0583	MMP0583	conserved hypothetical protein (NCBI)	COG4392	S	Predicted membrane protein					
532777	NP_987704.1	45358147	550	581689	579029	-	MMP0584	valS	Valyl-tRNA synthetase (NCBI)	COG525	J	Valyl-tRNA synthetase	TIGR00422 valine--tRNA ligase [valS]	Protein synthesis:tRNA aminoacylation	GO:0006438,GO:0005737,GO:0004832,GO:0005524	6.1.1.9	Valine--tRNA ligase.
532778	NP_987705.1	45358148	550	582112	582549	+	MMP0585	MMP0585	Universal stress protein (Usp) (NCBI)	COG589	T	Universal stress protein UspA and related nucleotide-binding proteins			GO:0006950		
532779	NP_987706.1	45358149	550	583252	582554	-	MMP0586	MMP0586	uncharacterized endonuclease III related protein (NCBI)	COG2231	L	Uncharacterized protein related to Endonuclease III			GO:0006284,GO:0003824,GO:0003906	4.2.99.18	DNA-(apurinic or apyrimidinic site) lyase.
532780	NP_987707.1	45358150	550	584447	583278	-	MMP0587	napA	Na+/H+ exchanger (NCBI)	COG475	P	Kef-type K+ transport systems, membrane components			GO:0006885,GO:0016021,GO:0015299		
532781	NP_987708.1	45358151	550	584564	585331	+	MMP0588	dph5	Diphthine synthase (NCBI)	COG1798	J	Diphthamide biosynthesis methyltransferase	TIGR00522 diphthine synthase [dph5]	Protein fate:Protein modification and repair	GO:0017183,GO:0004164	2.1.1.98	Diphthine synthase.
532782	NP_987709.1	45358152	550	585757	587331	+	MMP0589	MMP0589	conserved hypothetical protein (NCBI)	COG1031	C	Uncharacterized Fe-S oxidoreductase			GO:0051536,GO:0003824		
532783	NP_987710.1	45358153	550	588034	587336	-	MMP0590	MMP0590	Glycosyl transferase, family 2 (NCBI)	COG463	M	Glycosyltransferases involved in cell wall biogenesis			GO:0004582	2.4.1.83	Dolichyl-phosphate beta-D-mannosyltransferase.
532784	NP_987711.1	45358154	550	588727	588068	-	MMP0591	MMP0591	conserved hypothetical archaeal protein (NCBI)								
532785	NP_987712.1	45358155	550	588920	588738	-	MMP0592	MMP0592	hypothetical protein (NCBI)								
532786	NP_987713.1	45358156	550	589702	588917	-	MMP0593	MMP0593	walker type ATPase (NCBI)	COG455	D	ATPases involved in chromosome partitioning	TIGR01969 cell division ATPase MinD [minD]		GO:0009236,GO:0000166,GO:0017111,GO:0042242		
532787	NP_987714.1	45358157	550	590345	589779	-	MMP0594	MMP0594	conserved hypothetical archaeal protein (NCBI)								
532788	NP_987715.1	45358158	550	591674	590364	-	MMP0595	MMP0595	conserved hypothetical protein (NCBI)	COG76	E	Glutamate decarboxylase and related PLP-dependent proteins	TIGR03531 O-phosphoseryl-tRNA(Sec) selenium transferase [spcS]	Protein synthesis:tRNA aminoacylation	GO:0003824,GO:0030170	2.9.1.2	
532789	NP_987716.1	45358159	550	591868	593298	+	MMP0596	MMP0596	RNA 2'-O-methyl modification protein (NOP5/NOP56) (NCBI)	COG1498	J	Protein implicated in ribosomal biogenesis, Nop56p homolog					
532790	NP_987717.1	45358160	550	593316	594008	+	MMP0597	flpA	Fibrillarin (NCBI)	COG1889	J	Fibrillarin-like rRNA methylase			GO:0006364,GO:0005634,GO:0003723,GO:0004682	2.7.11.1	Non-specific serine/threonine protein kinase.
532791	NP_987718.1	45358161	550	594165	595451	+	MMP0598	MMP0598	archaeal phosphoglycerate mutase-related (NCBI)	COG3635	G	Predicted phosphoglycerate mutase, AP superfamily			GO:0046537,GO:0046538,GO:0046872	5.4.2.1	Phosphoglycerate mutase.
532792	NP_987719.1	45358162	550	596202	595456	-	MMP0599	cbiJ	Precorrin-6x reductase CbiJ/CobK (NCBI)	COG2099	H	Precorrin-6x reductase	TIGR00715 precorrin-6x reductase [cobK]	Biosynthesis of cofactors, prosthetic groups, and carriers:Heme, porphyrin, and cobalamin	GO:0009236,GO:0009405,GO:0016994,GO:0005515	1.3.1.54	Precorrin-6A reductase.
532793	NP_987720.1	45358163	550	596920	596237	-	MMP0600	MMP0600	hypothetical protein (NCBI)								
532794	NP_987721.1	45358164	550	597902	597015	-	MMP0601	MMP0601	hypothetical protein (NCBI)								
532795	NP_987722.1	45358165	550	598676	598023	-	MMP0602	pyrF	Orotidine-5'-phosphate decarboxylase (NCBI)	COG284	F	Orotidine-5'-phosphate decarboxylase	TIGR01740 orotidine 5'-phosphate decarboxylase [pyrF]	Purines, pyrimidines, nucleosides, and nucleotides:Pyrimidine ribonucleotide biosynthesis	GO:0006207,GO:0004590	4.1.1.23	Orotidine-5'-phosphate decarboxylase.
532796	NP_987723.1	45358166	550	598821	599135	+	MMP0603	aIF-1A	translation initiation factor 1A (aIF-1A) (NCBI)	COG361	J	Translation initiation factor 1 (IF-1)	TIGR00523 translation initiation factor eIF-1A [eif1A]	Protein synthesis:Translation factors	GO:0006413,GO:0003723,GO:0003743		
532797	NP_987724.1	45358167	550	599144	599965	+	MMP0604	MMP0604	Conserved Hypothetical Protein (NCBI)	COG1718	TD	Serine/threonine protein kinase involved in cell cycle control			GO:0006468,GO:0005524,GO:0004713,GO:0004682	2.7.11.1	Non-specific serine/threonine protein kinase.
532798	NP_987725.1	45358168	550	600046	600600	+	MMP0605	MMP0605	Conserved Hypothetical protein (NCBI)	COG1094	R	Predicted RNA-binding protein (contains KH domains)	TIGR03665 arCOG04150 universal archaeal KH domain protein		GO:0003723		
532799	NP_987726.1	45358169	550	601430	600654	-	MMP0606	MMP0606	23 S ribosomal RNA methyltransferase related (NCBI)	COG293	J	23S rRNA methylase				2.1.1.-	
532800	NP_987727.1	45358170	550	603065	601455	-	MMP0607	nrpR	Transcriptional repressor of nif and glnA operons (NCBI)	COG1693	S	Uncharacterized protein conserved in archaea					
532801	NP_987728.1	45358171	550	604337	603102	-	MMP0608	MMP0608	2-hydroxyglutaryl-CoA dehydratase (Component A) related protein (NCBI)	COG1924	I	Activator of 2-hydroxyglutaryl-CoA dehydratase (HSP70-class ATPase domain)	TIGR00241 putative CoA-substrate-specific enzyme activase,TIGR03286 putative methanogenesis marker protein 15	Energy metabolism:Methanogenesis			
532802	NP_987729.1	45358172	550	604824	604474	-	MMP0609	pth2	Peptidyl-tRNA hydrolase (NCBI)	COG1990	S	Uncharacterized conserved protein	TIGR00283 peptidyl-tRNA hydrolase [pth2]	Protein synthesis:Other	GO:0004045	3.1.1.29	Aminoacyl-tRNA hydrolase.
532803	NP_987730.1	45358173	550	604972	606921	+	MMP0610	tgtA	PUA domain:Queuine/other tRNA-ribosyltransferase:Uncharacterized domain 2:Archaeosine tRNA-ribosyltransferase (NCBI)	COG1549	J	Queuine tRNA-ribosyltransferases, contain PUA domain	TIGR00432 archaeosine tRNA-ribosyltransferase [tgtA],TIGR00449 tRNA-guanine transglycosylases, various specificities	Protein synthesis:tRNA and rRNA base modification	GO:0008616,GO:0003723,GO:0008479	2.4.2.29	tRNA-guanine transglycosylase.
532804	NP_987731.1	45358174	550	606974	607516	+	MMP0611	MMP0611	Beta-lactamase-like (NCBI)						GO:0016787		
532805	NP_987732.1	45358175	550	608042	607518	-	MMP0612	LigT	2'-5' RNA ligase (NCBI)	COG1514	J	2'-5' RNA ligase	TIGR02258 2'-5' RNA ligase	Transcription:RNA processing	GO:0016070,GO:0005622,GO:0008664	6.5.1.-	
532806	NP_987733.1	45358176	550	608278	609078	+	MMP0613	MMP0613	Alpha-acetolactate decarboxylase (NCBI)	COG3527	Q	Alpha-acetolactate decarboxylase	TIGR01252 alpha-acetolactate decarboxylase [budA]	Energy metabolism:Fermentation	GO:0047605	4.1.1.5	Acetolactate decarboxylase.
532807	NP_987734.1	45358177	550	609174	609749	+	MMP0614	MMP0614	related to iron-sulfur flavoprotein of Methanosarcina thermophila (NCBI)	COG655	R	Multimeric flavodoxin WrbA					
532808	NP_987735.1	45358178	550	611255	609963	-	MMP0615	MMP0615	Conserved hypothetical protein (NCBI)	COG585	S	Uncharacterized conserved protein	TIGR00094 tRNA pseudouridine synthase, TruD family	Protein synthesis:tRNA and rRNA base modification	GO:0031119,GO:0003723,GO:0004730,GO:0016439	5.4.99.12	tRNA-pseudouridine synthase I.
532809	NP_987736.1	45358179	550	611386	612660	+	MMP0616	MMP0616	OB-fold nucleic acid binding domain (NCBI)	COG1571	R	Predicted DNA-binding protein containing a Zn-ribbon domain			GO:0003676		
532810	NP_987737.1	45358180	550	612707	613357	+	MMP0617	radB	DNA repair and recombination protein radB (NCBI)	COG468	L	RecA/RadA recombinase	TIGR02237 DNA repair and recombination protein RadB [radB]		GO:0006281,GO:0006310,GO:0003684,GO:0008094,GO:0005524		
532811	NP_987738.1	45358181	550	613463	613792	+	MMP0618	MMP0618	conserved hypothetical protein (NCBI)	COG4075	S	Uncharacterized conserved protein, homolog of nitrogen regulatory protein PII					
532812	NP_987739.1	45358182	550	613803	614198	+	MMP0619	MMP0619	Putative DNA binding protein (NCBI)	COG1342	R	Predicted DNA-binding proteins			GO:0006352,GO:0006355,GO:0003700,GO:0016987		
532813	NP_987740.1	45358183	550	614221	615816	+	MMP0620	atwA	methyl coenzyme M reductase, component A2 (NCBI)	COG1123	R	ATPase components of various ABC-type transport systems, contain duplicated ATPase	TIGR03269 methyl coenzyme M reductase system, component A2 [atwA]	Energy metabolism:Methanogenesis	GO:0005524,GO:0016887		
532814	NP_987741.1	45358184	550	616645	615836	-	MMP0621	MMP0621	conserved hypothetical archaeal protein (NCBI)	COG1082	G	Sugar phosphate isomerases/epimerases			GO:0006281,GO:0005622,GO:0003677,GO:0004519		
532815	NP_987742.1	45358185	550	616692	617600	+	MMP0622	MMP0622	ADP-ribosylglycohydrolase (draG) homolog (NCBI)	COG1397	O	ADP-ribosylglycohydrolase				3.2.-.-	
532816	NP_987743.1	45358186	550	617665	618333	+	MMP0623	MMP0623	Protein of unknown function DUF124 (NCBI)	COG2013	S	Uncharacterized conserved protein	TIGR00266 TIGR00266 family protein	Hypothetical proteins:Conserved			
532817	NP_987744.1	45358187	550	618397	618798	+	MMP0624	MMP0624	conserved hypothetical protein (NCBI)	COG3576	R	Predicted flavin-nucleotide-binding protein structurally related to pyridoxine 5'-phosphate oxidase			GO:0010181		
532818	NP_987745.1	45358188	550	619149	618916	-	MMP0625	MMP0625	KOW motif (NCBI)	COG2163	J	Ribosomal protein L14E/L6E/L27E			GO:0006412,GO:0005840,GO:0003735		
532819	NP_987746.1	45358189	550	619768	619232	-	MMP0626	cmk	cytidylate kinase (NCBI)	COG1102	F	Cytidylate kinase	TIGR02173 putative cytidylate kinase [cmk]		GO:0006139,GO:0004127,GO:0005524	2.7.4.14	Cytidylate kinase.
532820	NP_987747.1	45358190	550	620047	619778	-	MMP0627	MMP0627	Ribosomal protein L34e (NCBI)	COG2174	J	Ribosomal protein L34E			GO:0006412,GO:0005840,GO:0003735		
532821	NP_987748.1	45358191	550	620371	620577	+	MMP0628	MMP0628	probable Molybdenum-pterin binding protein (NCBI)	COG3585	H	Molybdopterin-binding protein	TIGR00638 molybdenum-pterin binding domain	Transport and binding proteins:Anions	GO:0006810,GO:0043190,GO:0005524,GO:0015412,GO:0030151		
532822	NP_987749.1	45358192	550	620746	621144	+	MMP0629	MMP0629	conserved hypothetical archaeal protein (NCBI)								
